N,P,K,temperature,humidity,ph,rainfall,label
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,Jute
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,Jute
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,Jute
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,Jute
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,Jute
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,Jute
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,Jute
71,54,16,22.61359953,63.69070564,5.749914421,87.75953857,Maize
61,44,17,26.10018422,71.57476937,6.931756558,102.2662445,Maize
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,Maize
73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,Maize
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,Maize
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,Maize
93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,Maize
89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,Maize
76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,Maize
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,Maize
70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,Maize
90,49,21,24.84016732,68.3584573,6.472523287,74.05474936,Maize
62,52,16,22.27526694,58.84015925,6.967057762,63.87020584,Maize
92,44,16,18.87751445,65.76816093,6.082973754,94.76189431,Maize
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,Maize
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,Maize
70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,Maize
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,Maize
66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,Maize
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,Maize
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,Maize
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,Maize
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,Maize
83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,Maize
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,Maize
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,Maize
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,Maize
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,Maize
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,Maize
87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,Maize
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,Maize
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,Maize
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,Maize
64,35,23,23.02038334,61.89472002,5.680361038,63.03843397,Maize
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,Maize
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,Maize
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,Maize
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,Maize
98,35,18,23.79746068,74.82913698,6.252797548,91.76337172,Maize
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,Maize
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,Maize
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,Maize
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,Maize
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,Maize
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,Maize
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,Maize
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,Maize
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,Maize
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,Maize
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,Maize
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,Maize
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,Maize
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,Maize
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,Maize
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,Maize
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,Maize
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,Maize
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,Maize
66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,Maize
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,Maize
79,45,20,23.80546189,59.24537979,5.715208817,89.9622014,Maize
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,Maize
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,Maize
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,Maize
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,Maize
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,Maize
81,45,23,19.32666088,68.034493,6.192360003,84.22969177,Maize
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,Maize
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,Maize
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,Maize
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,Maize
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,Maize
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,Maize
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,Maize
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,Maize
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,Maize
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,Maize
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,Maize
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,Maize
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,Maize
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,Maize
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,Maize
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,Maize
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,Maize
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,Maize
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,Maize
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,Maize
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,Maize
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,Maize
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,Maize
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,Maize
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,Maize
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,Maize
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,Maize
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,Maize
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,Maize
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,Maize
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,Maize
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,Maize
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,Maize
90,42,43,20.87974371,82.00274423,6.502985292,202.9355362,Rice
85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,Rice
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,Rice
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,Rice
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,Rice
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,Rice
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,Rice
94,53,40,20.27774362,82.89408619,5.718627178,241.9741949,Rice
89,54,38,24.51588066,83.5352163,6.685346424,230.4462359,Rice
68,58,38,23.22397386,83.03322691,6.336253525,221.2091958,Rice
91,53,40,26.52723513,81.41753846,5.386167788,264.6148697,Rice
90,46,42,23.97898217,81.45061596,7.50283396,250.0832336,Rice
78,58,44,26.80079604,80.88684822,5.108681786,284.4364567,Rice
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,Rice
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,Rice
60,48,39,24.28209415,80.30025587,7.042299069,231.0863347,Rice
85,38,41,21.58711777,82.7883708,6.249050656,276.6552459,Rice
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,Rice
77,38,36,21.8652524,80.1923008,5.953933276,224.5550169,Rice
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618,Rice
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,Rice
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,Rice
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,Rice
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,Rice
98,47,37,23.48381344,81.33265073,7.375482851,224.0581164,Rice
66,53,41,25.0756354,80.52389148,7.778915154,257.0038865,Rice
97,59,43,26.35927159,84.04403589,6.286500176,271.3586137,Rice
97,50,41,24.52922681,80.54498576,7.070959995,260.2634026,Rice
60,49,44,20.77576147,84.49774397,6.244841491,240.0810647,Rice
84,51,35,22.30157427,80.64416466,6.043304899,197.9791215,Rice
73,57,41,21.44653958,84.94375962,5.824709117,272.2017204,Rice
92,35,40,22.17931888,80.33127223,6.357389366,200.0882787,Rice
85,37,39,24.52783742,82.73685569,6.364134968,224.6757231,Rice
98,53,38,20.26707606,81.63895217,5.01450727,270.4417274,Rice
88,54,44,25.7354293,83.88266234,6.149410611,233.1321372,Rice
95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,Rice
99,57,35,26.75754171,81.17734011,5.960370061,272.2999056,Rice
95,39,36,23.86330467,83.15250801,5.561398642,285.2493645,Rice
60,43,44,21.01944696,82.95221726,7.416245107,298.4018471,Rice
63,44,41,24.17298839,83.7287574,5.583370042,257.0343554,Rice
62,42,36,22.78133816,82.06719137,6.430010215,248.7183228,Rice
64,45,43,25.62980105,83.52842314,5.534878156,209.9001977,Rice
83,60,36,25.59704938,80.14509262,6.903985986,200.834898,Rice
82,40,40,23.83067496,84.81360127,6.271478838,298.5601175,Rice
85,52,45,26.31355498,82.36698992,7.224285503,265.5355937,Rice
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,Rice
76,49,42,24.958779,84.47963372,5.206373153,196.9560008,Rice
74,39,38,23.24113501,84.59201843,7.782051313,233.0453455,Rice
79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,Rice
88,55,45,24.63544858,80.41363018,7.730367824,253.7202781,Rice
60,36,43,23.43121862,83.06310136,5.286203711,219.9048349,Rice
76,60,39,20.0454142,80.3477562,6.766240045,208.5810155,Rice
93,56,42,23.85724032,82.22572988,7.382762603,195.0948311,Rice
65,60,43,21.97199397,81.89918197,5.658169482,227.3637009,Rice
95,52,36,26.22916897,83.83625819,5.543360238,286.5083725,Rice
75,38,39,23.44676801,84.79352417,6.215109715,283.9338466,Rice
74,54,38,25.65553461,83.47021081,7.120272972,217.3788583,Rice
91,36,45,24.44345477,82.45432595,5.950647577,267.9761948,Rice
71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,Rice
99,55,35,21.7238313,80.2389895,6.501697816,277.9626192,Rice
72,40,38,20.41447029,82.20802629,7.592490617,245.1511304,Rice
83,58,45,25.75528612,83.51827127,5.875345751,245.6626799,Rice
93,58,38,20.61521424,83.77345559,6.932400225,279.5451717,Rice
70,36,42,21.84106875,80.72886384,6.946209881,202.3838319,Rice
76,47,42,20.08369642,83.29114712,5.739175027,263.6372176,Rice
99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,Rice
99,54,37,21.14347496,80.33502926,5.594819626,198.6730942,Rice
86,59,35,25.78720567,82.11124033,6.946636369,243.5120414,Rice
69,46,41,23.64124821,80.28597873,5.012139669,263.1103304,Rice
91,56,37,23.43191632,80.56887849,6.363472208,269.5039162,Rice
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,Rice
67,45,38,22.72791041,82.1706881,7.300410836,260.8875056,Rice
79,42,37,24.87300744,82.84022551,6.587918708,295.6094492,Rice
78,43,42,21.32376327,83.00320459,7.283736617,192.3197536,Rice
75,54,36,26.29465461,84.56919326,7.023936392,257.4914906,Rice
97,36,45,22.2286982,81.85872947,6.939083505,278.0791793,Rice
67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,Rice
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,Rice
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,Rice
81,41,38,22.67846116,83.72874389,7.524080076,200.9133156,Rice
68,57,43,26.08867875,80.37979919,5.706943251,182.9043504,Rice
72,45,35,25.42977518,82.94682591,5.758506323,195.3574542,Rice
61,53,43,26.40323239,81.05635517,6.349606327,223.3671883,Rice
67,43,39,26.04371967,84.96907151,5.999969026,186.7536773,Rice
67,58,39,25.2827223,80.54372813,5.453592032,220.1156708,Rice
66,60,38,22.08576562,83.47038318,6.372576327,231.7364957,Rice
82,43,38,23.28617173,81.43321641,5.105588355,242.3170629,Rice
84,50,44,25.48591986,81.40633547,5.935344406,182.6549356,Rice
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,Rice
91,50,40,20.82477109,84.1341879,6.462391607,230.2242223,Rice
93,53,38,26.92995077,81.91411159,7.069172227,290.6793783,Rice
90,44,38,23.83509503,83.88387074,7.473134377,241.2013513,Rice
81,45,35,26.52872817,80.12267476,6.158376967,218.9163567,Rice
78,40,38,26.46428311,83.85642678,7.549873681,248.2256491,Rice
60,51,36,22.69657794,82.81088865,6.028321558,256.9964761,Rice
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,Rice
93,47,37,21.53346343,82.14004101,6.500343222,295.9248796,Rice
60,55,45,21.40865769,83.3293191,5.935745417,287.5766935,Rice
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,Rice
65,37,40,23.35905428,83.59512273,5.333322606,188.413665,Rice
62,31,44,30.2,61.1,6.5,458.5,Bajra
60,30,48,26.2,67.5,7.0,463.4,Bajra
58,31,45,27.6,63.0,6.4,525.2,Bajra
62,31,47,27.2,66.2,7.1,493.8,Bajra
56,32,46,27.3,60.7,6.9,459.7,Bajra
56,28,48,26.9,59.5,6.8,540.9,Bajra
54,32,40,29.5,68.9,6.6,463.7,Bajra
62,29,43,25.8,62.6,7.4,514.9,Bajra
55,29,47,29.7,58.6,6.5,503.1,Bajra
66,29,43,26.7,66.9,6.5,548.0,Bajra
58,31,42,28.5,66.1,7.1,489.4,Bajra
58,31,43,28.3,67.1,7.3,524.4,Bajra
60,27,42,26.6,62.7,6.9,524.0,Bajra
62,30,41,28.8,68.3,7.3,485.6,Bajra
65,33,45,30.4,62.5,6.7,490.9,Bajra
58,29,49,28.2,67.8,6.5,508.5,Bajra
64,27,48,27.6,71.5,7.4,518.0,Bajra
58,33,49,25.7,60.3,6.9,465.7,Bajra
56,27,44,29.1,65.7,7.7,455.4,Bajra
64,31,41,25.3,63.5,7.4,451.2,Bajra
55,30,41,28.1,64.9,6.6,537.2,Bajra
62,33,50,26.0,64.2,6.7,461.2,Bajra
62,28,43,26.5,63.1,6.9,488.6,Bajra
56,30,45,29.9,64.6,7.1,483.2,Bajra
62,33,50,25.7,67.7,6.4,493.2,Bajra
63,30,46,27.9,68.5,7.2,480.5,Bajra
56,29,49,30.2,70.1,7.1,498.6,Bajra
65,30,50,27.9,59.6,7.7,494.7,Bajra
65,28,42,30.6,69.7,7.5,539.6,Bajra
63,30,46,26.2,58.8,6.4,534.4,Bajra
58,27,43,29.6,61.7,7.2,541.1,Bajra
60,30,41,30.5,69.5,6.7,540.4,Bajra
62,28,41,28.2,62.6,6.6,540.5,Bajra
58,32,45,25.9,59.0,6.9,480.2,Bajra
54,32,46,29.8,67.9,7.6,541.4,Bajra
56,33,42,25.2,68.9,7.4,492.7,Bajra
66,31,41,26.3,62.6,7.5,533.1,Bajra
64,32,45,29.7,65.5,7.1,486.4,Bajra
55,30,43,25.3,63.6,6.7,454.2,Bajra
60,31,42,30.4,69.5,7.3,510.7,Bajra
63,27,48,30.5,70.3,6.9,463.4,Bajra
65,28,49,27.3,68.1,6.8,502.9,Bajra
64,28,50,27.0,63.5,7.6,544.1,Bajra
56,33,45,26.4,70.3,7.1,535.5,Bajra
65,27,49,27.5,68.5,7.0,450.8,Bajra
60,28,45,28.3,58.9,7.5,525.6,Bajra
59,28,40,30.0,66.0,6.5,522.7,Bajra
65,29,46,29.5,65.3,7.6,466.7,Bajra
55,28,42,25.4,66.8,6.5,510.6,Bajra
58,28,45,29.7,64.4,7.0,471.3,Bajra
61,31,41,27.3,65.9,6.4,462.7,Bajra
58,31,49,30.6,60.5,7.6,480.5,Bajra
55,30,46,29.1,66.9,6.7,492.7,Bajra
57,31,43,30.4,63.9,6.8,504.8,Bajra
56,27,48,27.8,64.0,7.4,507.6,Bajra
56,32,49,29.0,62.0,7.4,509.1,Bajra
54,32,40,29.5,67.3,6.6,457.4,Bajra
65,30,43,25.9,64.7,7.6,536.5,Bajra
64,27,47,25.5,68.0,6.6,527.4,Bajra
57,29,43,25.9,60.0,7.3,523.5,Bajra
66,31,41,27.1,71.4,7.2,492.8,Bajra
60,28,42,26.4,60.8,7.6,524.6,Bajra
64,31,46,25.7,65.3,7.5,520.9,Bajra
60,27,41,29.4,61.6,6.6,472.6,Bajra
63,33,47,25.6,60.2,7.1,514.4,Bajra
63,28,44,27.1,60.3,7.1,549.9,Bajra
56,33,49,26.7,60.0,6.5,498.6,Bajra
65,32,45,30.5,68.0,7.4,521.7,Bajra
66,29,45,26.0,69.8,7.1,535.9,Bajra
57,33,45,27.7,70.4,7.4,496.4,Bajra
54,31,43,29.9,66.7,7.1,463.9,Bajra
64,28,46,25.2,69.7,6.9,482.4,Bajra
55,33,43,26.9,60.7,7.6,459.7,Bajra
62,31,50,28.5,59.2,6.4,541.0,Bajra
62,30,44,25.7,66.9,7.2,530.5,Bajra
56,32,42,30.3,58.5,6.5,529.8,Bajra
56,30,45,28.9,64.8,6.8,525.1,Bajra
63,28,48,27.2,63.8,7.3,498.3,Bajra
62,30,48,29.8,60.1,6.7,466.4,Bajra
63,32,48,28.4,66.9,7.1,495.2,Bajra
56,32,48,30.4,64.3,7.6,502.3,Bajra
55,33,49,29.2,62.5,7.4,481.4,Bajra
58,30,43,28.8,64.4,7.0,516.6,Bajra
57,29,43,25.3,61.7,6.9,504.9,Bajra
64,32,44,26.6,66.0,6.4,466.0,Bajra
66,31,48,30.3,60.0,6.6,490.0,Bajra
54,31,41,26.2,66.9,6.5,452.5,Bajra
55,30,43,26.1,61.4,6.6,485.1,Bajra
66,28,47,28.6,60.9,7.4,476.1,Bajra
62,32,46,28.9,70.7,6.6,523.1,Bajra
59,28,45,30.6,70.6,7.2,510.5,Bajra
59,31,44,29.5,71.1,6.9,527.1,Bajra
55,32,44,27.7,71.3,7.7,529.5,Bajra
54,31,42,26.2,59.2,7.3,474.8,Bajra
65,27,42,28.6,67.3,7.1,460.2,Bajra
55,30,48,25.8,68.0,7.7,492.1,Bajra
59,27,48,25.8,64.4,6.6,481.2,Bajra
64,30,44,28.8,60.2,7.3,489.3,Bajra
54,31,40,25.9,63.8,6.3,457.7,Bajra
60,30,45,30.3,70.6,7.3,513.7,Bajra
58,31,50,26.8,63.5,7.7,480.8,Bajra
66,33,49,29.8,67.4,7.4,510.8,Bajra
65,32,48,26.6,61.9,7.6,524.2,Bajra
63,27,48,28.2,59.8,6.5,539.7,Bajra
59,30,47,26.2,67.5,6.5,506.6,Bajra
56,24,39,16.5,65.2,6.6,487.5,Barley
49,24,43,15.4,60.3,7.4,488.2,Barley
52,23,41,16.2,57.5,6.6,469.1,Barley
54,27,43,15.3,64.7,7.3,440.7,Barley
55,24,43,14.2,56.7,7.7,439.0,Barley
57,27,36,15.2,59.2,6.9,473.2,Barley
60,24,37,14.1,59.4,7.2,440.0,Barley
59,26,40,15.0,54.7,7.8,418.1,Barley
58,24,41,15.0,63.9,6.8,493.9,Barley
53,24,41,14.8,65.9,7.9,450.0,Barley
50,24,41,15.0,63.4,7.8,457.5,Barley
57,27,36,13.6,64.2,7.0,411.9,Barley
55,22,44,15.7,56.8,7.6,475.5,Barley
49,23,44,15.8,60.7,7.8,406.7,Barley
60,25,38,14.7,62.6,6.7,494.9,Barley
55,25,41,16.3,58.8,7.8,466.3,Barley
56,24,38,13.5,64.0,6.5,467.2,Barley
54,26,41,15.7,64.8,6.5,451.7,Barley
51,26,38,15.4,54.4,7.6,420.5,Barley
51,27,40,14.2,57.3,6.8,489.0,Barley
49,24,40,14.8,55.5,7.8,412.5,Barley
53,23,37,14.0,61.9,7.8,481.6,Barley
50,23,39,14.5,62.7,6.9,443.6,Barley
56,23,42,13.8,61.9,7.5,415.7,Barley
59,25,43,15.1,62.7,7.8,484.2,Barley
51,22,44,15.4,57.6,7.3,418.8,Barley
53,28,37,16.1,62.8,7.2,489.4,Barley
54,24,42,14.7,59.9,6.7,494.0,Barley
56,22,38,14.7,63.8,6.7,434.5,Barley
56,23,36,16.1,65.8,7.4,431.6,Barley
56,24,39,15.6,56.8,7.9,485.7,Barley
53,26,38,14.3,60.8,7.6,477.1,Barley
50,25,42,16.4,63.9,7.1,478.6,Barley
50,27,36,16.2,56.9,6.5,438.9,Barley
51,26,36,16.1,56.8,7.1,436.7,Barley
55,24,39,15.6,56.5,7.1,487.9,Barley
54,24,36,14.4,63.4,7.3,455.5,Barley
60,25,42,14.3,56.8,6.5,477.5,Barley
51,23,43,15.7,58.9,7.7,414.1,Barley
57,23,41,14.1,54.9,7.0,445.0,Barley
57,23,44,13.9,63.6,6.6,434.8,Barley
55,23,43,16.4,56.8,7.1,479.1,Barley
55,22,42,14.6,59.3,7.9,457.8,Barley
51,26,44,15.8,62.3,7.6,471.3,Barley
59,26,38,16.4,58.1,6.6,452.1,Barley
61,22,37,15.3,56.6,7.8,439.3,Barley
57,23,40,16.2,61.4,7.7,436.0,Barley
59,25,40,13.6,59.2,6.9,409.7,Barley
61,25,36,13.5,54.2,7.8,480.0,Barley
57,27,41,13.8,64.7,7.1,468.3,Barley
55,23,41,14.3,63.1,6.7,460.9,Barley
53,28,41,15.9,55.7,7.5,465.8,Barley
61,26,40,15.0,63.5,6.9,475.7,Barley
57,27,37,15.0,54.9,7.4,448.2,Barley
54,27,41,16.5,65.3,7.6,490.2,Barley
59,28,42,16.3,60.2,7.4,413.6,Barley
56,25,40,15.3,61.1,7.6,433.9,Barley
57,24,41,14.0,56.5,6.8,440.8,Barley
52,28,38,14.7,62.4,7.1,470.9,Barley
53,27,37,15.4,54.9,6.7,454.0,Barley
57,23,37,14.5,55.2,7.0,436.7,Barley
57,27,44,13.6,64.2,7.9,412.0,Barley
59,27,41,14.8,62.2,6.7,413.2,Barley
56,27,43,15.0,61.2,6.9,458.1,Barley
59,25,44,15.4,60.3,7.6,429.7,Barley
57,24,36,14.5,61.2,7.2,470.1,Barley
50,25,38,14.6,58.6,7.9,479.4,Barley
60,25,42,14.2,62.5,7.3,474.2,Barley
54,28,37,16.2,65.2,7.5,482.0,Barley
57,24,44,14.7,65.8,7.1,494.8,Barley
54,28,38,15.8,61.9,7.4,484.5,Barley
52,24,43,15.6,58.6,7.3,494.7,Barley
50,27,40,15.4,64.2,7.9,459.1,Barley
54,28,39,13.6,62.4,6.9,445.5,Barley
57,24,41,15.6,59.1,7.7,424.5,Barley
60,24,42,15.1,61.9,7.0,435.8,Barley
52,27,37,15.6,61.8,7.1,423.5,Barley
58,25,41,15.6,64.9,7.1,432.2,Barley
60,24,37,14.5,55.9,7.8,416.5,Barley
